raw,mask
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00302_Point0179_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00302_Point0179_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00063_Point0357_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00063_Point0357_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00600_Point0176_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00600_Point0176_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00195_Point0119_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00195_Point0119_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00525_Point0151_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00525_Point0151_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00357_Point0170_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00357_Point0170_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00508_Point0142_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00508_Point0142_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00386_Point0033_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00386_Point0033_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00165_Point0139_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00165_Point0139_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00229_Point0139_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00229_Point0139_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00178_Point0129_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00178_Point0129_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00250_Point0072_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00250_Point0072_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00499_Point0371_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00499_Point0371_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00018_Point0376_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00018_Point0376_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00552_Point0010_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00552_Point0010_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00372_Point0258_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00372_Point0258_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00279_Point0287_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00279_Point0287_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00062_Point0372_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00062_Point0372_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00096_Point0068_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00096_Point0068_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00177_Point0051_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00177_Point0051_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00383_Point0060_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00383_Point0060_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00533_Point0034_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00533_Point0034_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00502_Point0052_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00502_Point0052_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00796_Point0096_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00796_Point0096_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00527_Point0087_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00527_Point0087_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00351_Point0168_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00351_Point0168_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00390_Point0012_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00390_Point0012_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00059_Point0107_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00059_Point0107_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00532_Point0217_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00532_Point0217_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00148_Point0139_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00148_Point0139_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00034_Point0191_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00034_Point0191_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00407_Point0189_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00407_Point0189_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00250_Point0230_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00250_Point0230_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00521_Point0199_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00521_Point0199_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00087_Point0231_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00087_Point0231_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00352_Point0091_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00352_Point0091_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00330_Point0035_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00330_Point0035_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00039_Point0074_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00039_Point0074_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00019_Point0167_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00019_Point0167_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00081_Point0052_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00081_Point0052_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00492_Point0161_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00492_Point0161_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00504_Point0064_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00504_Point0064_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00496_Point0093_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00496_Point0093_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00709_Point0017_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00709_Point0017_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00497_Point0103_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00497_Point0103_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00493_Point0132_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00493_Point0132_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00792_Point0004_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00792_Point0004_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00411_Point0190_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00411_Point0190_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00059_Point0169_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00059_Point0169_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00017_Point0047_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00017_Point0047_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00778_Point0096_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00778_Point0096_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00715_Point0063_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00715_Point0063_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00529_Point0027_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00529_Point0027_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00080_Point0192_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00080_Point0192_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00333_Point0089_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00333_Point0089_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00602_Point0037_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00602_Point0037_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00015_Point0291_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00015_Point0291_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00406_Point0156_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00406_Point0156_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00395_Point0204_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00395_Point0204_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00456_Point0205_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00456_Point0205_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00128_Point0112_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00128_Point0112_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00645_Point0145_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00645_Point0145_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00160_Point0132_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00160_Point0132_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00566_Point0209_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00566_Point0209_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00494_Point0110_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00494_Point0110_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00098_Point0211_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00098_Point0211_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00297_Point0123_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00297_Point0123_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00049_Point0150_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00049_Point0150_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00458_Point0357_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00458_Point0357_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00258_Point0423_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00258_Point0423_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00585_Point0056_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00585_Point0056_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00770_Point0131_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00770_Point0131_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00815_Point0076_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00815_Point0076_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00050_Point0153_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00050_Point0153_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00859_Point0054_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00859_Point0054_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00095_Point0175_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00095_Point0175_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00156_Point0116_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00156_Point0116_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_raw_str/Time00219_Point0021_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20231020_Ti2_10x_rpl22_AID_356_369_20231020_164026_547/analysis/ch1_il_strS/seg_Time00219_Point0021_Channel470.tiff
/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_raw_str/Time00821_Point0141_Channel470.tiff,/mnt/external.data/TowbinLab/igheor/20230914_Ti2_10x_vhp-1_338_344_186_160_20230914_172832_008/analysis/ch1_il_strS/seg_Time00821_Point0141_Channel470.tiff
